ticket_id,status,assignee,changed_date
352,Ожидает обработки,msharova,2025-01-01 08:40:56
352,В работе,msharova,2025-01-01 10:03:48
352,На согласовании,msharova,2025-01-01 11:00:38
352,В разработке,msharova,2025-01-01 12:33:46
352,На согласовании,msharova,2025-01-01 13:38:17
352,Ожидается ответ пользователя,msharova,2025-01-01 15:23:08
352,Выполнено,asayfuddinov,2025-01-01 15:56:40
353,Ожидает обработки,msharova,2025-02-09 17:49:41
353,В работе,msharova,2025-02-09 20:39:27
353,На согласовании,msharova,2025-02-10 01:12:47
353,На согласовании,msharova,2025-02-10 08:18:03
353,Отменен,msharova,2025-02-10 11:15:06
354,Ожидает обработки,ymosyagina,2025-01-16 12:34:48
354,В работе,ymosyagina,2025-01-16 19:45:04
354,На согласовании,ymosyagina,2025-01-17 03:41:29
354,Выполнено,ymosyagina,2025-01-17 07:25:53
355,Ожидает обработки,aplyukhina,2024-12-08 06:14:42
355,В работе,aplyukhina,2024-12-08 11:28:13
355,Ожидается ответ пользователя,aplyukhina,2024-12-08 19:27:39
355,Отменен,aplyukhina,2024-12-09 03:15:56
356,Ожидает обработки,rkarvenov,2025-01-30 16:56:55
356,В работе,agliskov,2025-01-31 00:39:55
356,На согласовании,rkarvenov,2025-01-31 03:29:48
356,На согласовании,rkarvenov,2025-01-31 10:14:39
356,Выполнено,aplyukhina,2025-01-31 16:44:39
357,Ожидает обработки,ymosyagina,2024-10-30 04:36:37
357,В работе,alesushkov,2024-10-30 08:42:57
357,В разработке,ymosyagina,2024-10-30 17:19:44
357,Ожидается ответ пользователя,ymosyagina,2024-10-31 05:53:14
357,В разработке,nikiforovaana,2024-10-31 11:41:20
357,Отменен,ymosyagina,2024-11-01 01:37:19
358,Ожидает обработки,nikiforovaana,2025-02-02 11:02:04
358,В работе,nikiforovaana,2025-02-02 12:52:21
358,В разработке,nikiforovaana,2025-02-02 14:22:34
358,В разработке,nikiforovaana,2025-02-02 17:41:11
358,На согласовании,nikiforovaana,2025-02-02 20:56:16
358,Выполнено,nikiforovaana,2025-02-02 22:07:15
359,Ожидает обработки,aplyukhina,2024-10-28 08:58:28
359,В работе,aplyukhina,2024-10-28 12:16:47
359,На согласовании,aplyukhina,2024-10-28 14:16:12
359,В разработке,aplyukhina,2024-10-28 15:50:06
359,Выполнено,aplyukhina,2024-10-28 18:14:21
360,Ожидает обработки,alesushkov,2024-10-05 16:07:12
360,В работе,alesushkov,2024-10-06 01:20:36
360,В работе,alesushkov,2024-10-06 11:39:51
360,Ожидается ответ пользователя,alesushkov,2024-10-06 17:32:30
360,Ожидается ответ пользователя,alesushkov,2024-10-07 04:36:06
360,В разработке,aplyukhina,2024-10-07 15:30:16
360,Отменен,alesushkov,2024-10-07 22:47:33
361,Ожидает обработки,dnoosan,2024-12-24 13:36:34
361,В работе,dnoosan,2024-12-24 22:14:55
361,На согласовании,rkarvenov,2024-12-25 04:26:47
361,В разработке,msharova,2024-12-25 09:48:42
361,В работе,ymosyagina,2024-12-25 18:10:21
361,В работе,mburuhin,2024-12-26 05:40:41
361,Отменен,dnoosan,2024-12-26 16:37:57
361,В работе,dnoosan,2024-12-27 03:53:01
361,В разработке,dnoosan,2024-12-27 13:41:31
361,Отменен,dnoosan,2024-12-28 00:29:09
362,Ожидает обработки,dnoosan,2024-12-13 19:26:48
362,В работе,dnoosan,2024-12-14 06:57:56
362,На согласовании,dnoosan,2024-12-14 19:01:31
362,Ожидается ответ пользователя,dnoosan,2024-12-15 07:57:13
362,Отменен,dnoosan,2024-12-15 17:13:38
362,В работе,rkarvenov,2024-12-16 04:19:16
362,В работе,dnoosan,2024-12-16 14:45:44
362,В разработке,agliskov,2024-12-16 20:35:56
362,Отменен,ymosyagina,2024-12-17 04:34:38
363,Ожидает обработки,nikiforovaana,2025-01-21 21:36:55
363,В работе,nikiforovaana,2025-01-22 01:05:17
363,Ожидается ответ пользователя,mburuhin,2025-01-22 06:15:13
363,В разработке,dnoosan,2025-01-22 14:14:43
363,Отменен,nikiforovaana,2025-01-22 18:16:43
364,Ожидает обработки,dnoosan,2025-01-27 19:32:11
364,В работе,dnoosan,2025-01-28 02:16:55
364,На согласовании,dnoosan,2025-01-28 12:18:59
364,Ожидается ответ пользователя,dnoosan,2025-01-29 01:35:34
364,На согласовании,dnoosan,2025-01-29 07:28:46
364,Выполнено,dnoosan,2025-01-29 14:27:54
365,Ожидает обработки,ymosyagina,2025-01-14 11:03:55
365,В работе,nikiforovaana,2025-01-14 17:42:56
365,В разработке,ymosyagina,2025-01-15 02:46:59
365,В разработке,ymosyagina,2025-01-15 08:32:23
365,На согласовании,ymosyagina,2025-01-15 12:40:20
365,Выполнено,ymosyagina,2025-01-15 22:22:17
366,Ожидает обработки,nikiforovaana,2025-01-25 17:30:39
366,В работе,nikiforovaana,2025-01-25 21:09:41
366,В работе,nikiforovaana,2025-01-26 00:01:02
366,Отменен,nikiforovaana,2025-01-26 03:14:24
367,Ожидает обработки,rkarvenov,2024-10-31 09:19:52
367,В работе,rkarvenov,2024-10-31 12:36:29
367,В работе,rkarvenov,2024-10-31 18:45:21
367,В работе,rkarvenov,2024-10-31 20:36:40
367,На согласовании,rkarvenov,2024-11-01 02:41:47
367,В работе,ymosyagina,2024-11-01 08:17:25
367,Выполнено,rkarvenov,2024-11-01 13:02:11
368,Ожидает обработки,agliskov,2024-12-21 18:42:50
368,В работе,msharova,2024-12-22 01:11:42
368,На согласовании,agliskov,2024-12-22 03:02:04
368,Отменен,agliskov,2024-12-22 07:15:43
369,Ожидает обработки,nikiforovaana,2025-01-05 07:45:34
369,В работе,nikiforovaana,2025-01-05 11:40:46
369,В работе,aplyukhina,2025-01-05 22:15:48
369,На согласовании,nikiforovaana,2025-01-06 08:28:08
369,В работе,ymosyagina,2025-01-06 15:44:57
369,На согласовании,nikiforovaana,2025-01-06 20:55:41
369,Отменен,nikiforovaana,2025-01-07 10:25:27
370,Ожидает обработки,rkarvenov,2024-11-09 00:36:19
370,В работе,rkarvenov,2024-11-09 05:59:10
370,Ожидается ответ пользователя,rkarvenov,2024-11-09 10:35:53
370,Ожидается ответ пользователя,rkarvenov,2024-11-09 15:08:03
370,Выполнено,aplyukhina,2024-11-09 20:43:54
371,Ожидает обработки,dnoosan,2024-11-01 10:29:16
371,В работе,asayfuddinov,2024-11-01 14:12:03
371,Ожидается ответ пользователя,dnoosan,2024-11-01 16:11:07
371,В разработке,aplyukhina,2024-11-01 18:23:51
371,Ожидается ответ пользователя,mburuhin,2024-11-01 22:10:58
371,На согласовании,dnoosan,2024-11-01 23:59:58
371,Отменен,alesushkov,2024-11-02 04:01:28
371,В работе,dnoosan,2024-11-02 06:50:13
371,Ожидается ответ пользователя,dnoosan,2024-11-02 10:28:01
371,В разработке,dnoosan,2024-11-02 12:18:24
371,Выполнено,rkarvenov,2024-11-02 13:52:44
372,Ожидает обработки,ymosyagina,2024-12-20 06:01:36
372,В работе,nikiforovaana,2024-12-20 09:28:30
372,В разработке,ymosyagina,2024-12-20 14:03:55
372,На согласовании,asayfuddinov,2024-12-20 18:48:17
372,В разработке,ymosyagina,2024-12-20 21:31:04
372,Выполнено,dnoosan,2024-12-20 23:03:25
373,Ожидает обработки,dnoosan,2024-10-10 23:43:00
373,В работе,alesushkov,2024-10-11 05:53:42
373,Ожидается ответ пользователя,dnoosan,2024-10-11 08:43:01
373,Выполнено,dnoosan,2024-10-11 12:04:02
374,Ожидает обработки,alesushkov,2025-01-15 05:30:45
374,В работе,alesushkov,2025-01-15 12:22:57
374,На согласовании,dnoosan,2025-01-15 21:26:51
374,На согласовании,asayfuddinov,2025-01-16 00:48:06
374,Отменен,alesushkov,2025-01-16 07:30:21
375,Ожидает обработки,dnoosan,2025-02-17 20:35:17
375,В работе,nikiforovaana,2025-02-17 22:28:36
375,На согласовании,dnoosan,2025-02-18 01:07:32
375,Ожидается ответ пользователя,ymosyagina,2025-02-18 04:11:28
375,Выполнено,ymosyagina,2025-02-18 08:25:33
376,Ожидает обработки,ymosyagina,2024-11-27 18:32:48
376,В работе,ymosyagina,2024-11-27 20:44:39
376,Ожидается ответ пользователя,ymosyagina,2024-11-27 21:29:17
376,Ожидается ответ пользователя,ymosyagina,2024-11-27 22:42:11
376,В разработке,ymosyagina,2024-11-28 00:48:05
376,Отменен,ymosyagina,2024-11-28 01:42:31
377,Ожидает обработки,nikiforovaana,2025-02-19 19:25:41
377,В работе,nikiforovaana,2025-02-20 00:46:54
377,В разработке,mburuhin,2025-02-20 09:49:09
377,В работе,nikiforovaana,2025-02-20 16:31:22
377,На согласовании,nikiforovaana,2025-02-20 19:12:17
377,Выполнено,alesushkov,2025-02-21 04:07:01
378,Ожидает обработки,alesushkov,2024-12-11 12:18:27
378,В работе,ymosyagina,2024-12-11 14:26:32
378,На согласовании,alesushkov,2024-12-11 15:53:38
378,В разработке,alesushkov,2024-12-11 17:04:18
378,В работе,alesushkov,2024-12-11 19:25:41
378,В разработке,alesushkov,2024-12-11 21:02:41
378,Выполнено,alesushkov,2024-12-11 22:59:06
379,Ожидает обработки,alesushkov,2025-02-11 19:00:52
379,В работе,alesushkov,2025-02-11 20:14:20
379,Ожидается ответ пользователя,alesushkov,2025-02-11 22:27:35
379,Выполнено,alesushkov,2025-02-12 00:44:19
379,В работе,agliskov,2025-02-12 03:16:11
379,В работе,alesushkov,2025-02-12 06:27:36
379,Отменен,alesushkov,2025-02-12 08:04:02
380,Ожидает обработки,mburuhin,2024-10-21 17:45:00
380,В работе,mburuhin,2024-10-21 20:44:03
380,На согласовании,mburuhin,2024-10-21 22:32:32
380,Ожидается ответ пользователя,msharova,2024-10-22 00:04:23
380,В разработке,mburuhin,2024-10-22 03:00:55
380,На согласовании,nikiforovaana,2024-10-22 04:51:01
380,Выполнено,mburuhin,2024-10-22 07:13:15
381,Ожидает обработки,dnoosan,2024-10-16 15:43:52
381,В работе,aplyukhina,2024-10-16 19:48:35
381,Ожидается ответ пользователя,msharova,2024-10-17 03:46:34
381,В работе,dnoosan,2024-10-17 07:02:28
381,Отменен,dnoosan,2024-10-17 15:40:23
382,Ожидает обработки,msharova,2025-02-05 02:59:50
382,В работе,rkarvenov,2025-02-05 06:20:22
382,На согласовании,mburuhin,2025-02-05 11:17:24
382,В работе,msharova,2025-02-05 16:27:10
382,На согласовании,msharova,2025-02-05 23:25:51
382,Отменен,dnoosan,2025-02-06 02:48:37
383,Ожидает обработки,ymosyagina,2025-01-21 11:40:20
383,В работе,rkarvenov,2025-01-21 18:43:10
383,В разработке,ymosyagina,2025-01-21 23:45:28
383,В работе,ymosyagina,2025-01-22 03:35:27
383,Отменен,ymosyagina,2025-01-22 11:22:07
384,Ожидает обработки,agliskov,2025-02-04 23:17:05
384,В работе,mburuhin,2025-02-05 02:40:26
384,В разработке,agliskov,2025-02-05 04:15:56
384,Ожидается ответ пользователя,aplyukhina,2025-02-05 09:07:12
384,Ожидается ответ пользователя,agliskov,2025-02-05 11:56:34
384,На согласовании,aplyukhina,2025-02-05 16:58:06
384,Выполнено,agliskov,2025-02-05 18:24:42
384,В работе,agliskov,2025-02-05 20:56:34
384,В разработке,alesushkov,2025-02-05 23:46:44
384,Выполнено,agliskov,2025-02-06 04:27:38
385,Ожидает обработки,rkarvenov,2024-12-04 02:44:20
385,В работе,mburuhin,2024-12-04 10:53:21
385,В работе,rkarvenov,2024-12-04 19:25:38
385,В разработке,rkarvenov,2024-12-04 22:31:56
385,Выполнено,msharova,2024-12-05 02:50:23
386,Ожидает обработки,asayfuddinov,2024-10-02 16:55:42
386,В работе,asayfuddinov,2024-10-02 19:10:35
386,На согласовании,asayfuddinov,2024-10-03 00:36:01
386,В работе,asayfuddinov,2024-10-03 03:58:54
386,Выполнено,msharova,2024-10-03 07:04:13
387,Ожидает обработки,ymosyagina,2025-02-22 03:03:11
387,В работе,ymosyagina,2025-02-22 08:17:14
387,Ожидается ответ пользователя,ymosyagina,2025-02-22 11:50:22
387,В работе,ymosyagina,2025-02-22 17:39:47
387,Ожидается ответ пользователя,ymosyagina,2025-02-22 19:26:31
387,Отменен,ymosyagina,2025-02-22 23:44:40
388,Ожидает обработки,dnoosan,2024-10-15 23:43:31
388,В работе,dnoosan,2024-10-16 04:09:05
388,В разработке,rkarvenov,2024-10-16 08:46:04
388,Отменен,nikiforovaana,2024-10-16 13:26:03
389,Ожидает обработки,agliskov,2024-11-26 06:25:32
389,В работе,agliskov,2024-11-26 14:26:47
389,В разработке,agliskov,2024-11-26 20:21:57
389,В разработке,agliskov,2024-11-27 05:42:36
389,Ожидается ответ пользователя,agliskov,2024-11-27 15:51:15
389,Выполнено,ymosyagina,2024-11-27 20:37:49
390,Ожидает обработки,asayfuddinov,2024-12-25 13:53:08
390,В работе,asayfuddinov,2024-12-25 19:54:55
390,В работе,asayfuddinov,2024-12-26 00:10:01
390,Выполнено,asayfuddinov,2024-12-26 12:08:02
391,Ожидает обработки,alesushkov,2024-10-11 13:20:04
391,В работе,alesushkov,2024-10-11 15:25:03
391,На согласовании,alesushkov,2024-10-11 19:17:46
391,На согласовании,alesushkov,2024-10-11 21:54:08
391,Ожидается ответ пользователя,agliskov,2024-10-12 00:13:52
391,Выполнено,alesushkov,2024-10-12 01:53:31
392,Ожидает обработки,alesushkov,2024-11-15 13:09:41
392,В работе,alesushkov,2024-11-15 22:20:54
392,В разработке,alesushkov,2024-11-16 05:00:27
392,Выполнено,alesushkov,2024-11-16 11:47:40
393,Ожидает обработки,asayfuddinov,2024-11-05 17:30:02
393,В работе,asayfuddinov,2024-11-05 20:39:49
393,В работе,asayfuddinov,2024-11-05 22:35:29
393,В разработке,asayfuddinov,2024-11-06 02:10:40
393,В работе,asayfuddinov,2024-11-06 06:33:14
393,В работе,asayfuddinov,2024-11-06 07:59:09
393,Выполнено,asayfuddinov,2024-11-06 12:27:12
394,Ожидает обработки,rkarvenov,2024-10-13 12:08:07
394,В работе,alesushkov,2024-10-13 22:20:42
394,На согласовании,rkarvenov,2024-10-14 05:44:08
394,Ожидается ответ пользователя,asayfuddinov,2024-10-14 13:13:57
394,На согласовании,rkarvenov,2024-10-14 19:32:28
394,Отменен,rkarvenov,2024-10-15 05:54:57
395,Ожидает обработки,nikiforovaana,2024-10-02 10:19:34
395,В работе,nikiforovaana,2024-10-02 12:43:37
395,На согласовании,aplyukhina,2024-10-02 17:30:02
395,В разработке,nikiforovaana,2024-10-03 00:03:41
395,Ожидается ответ пользователя,nikiforovaana,2024-10-03 03:03:47
395,В разработке,nikiforovaana,2024-10-03 06:51:24
395,Выполнено,aplyukhina,2024-10-03 09:36:26
396,Ожидает обработки,rkarvenov,2025-01-16 03:20:14
396,В работе,rkarvenov,2025-01-16 03:56:25
396,Ожидается ответ пользователя,dnoosan,2025-01-16 05:47:45
396,Ожидается ответ пользователя,rkarvenov,2025-01-16 07:33:38
396,Выполнено,rkarvenov,2025-01-16 09:16:53
397,Ожидает обработки,aplyukhina,2024-12-19 09:57:10
397,В работе,aplyukhina,2024-12-19 16:54:58
397,На согласовании,aplyukhina,2024-12-19 22:20:58
397,В работе,asayfuddinov,2024-12-20 00:24:11
397,Отменен,mburuhin,2024-12-20 08:13:14
398,Ожидает обработки,aplyukhina,2025-02-10 04:08:53
398,В работе,agliskov,2025-02-10 13:13:43
398,В работе,aplyukhina,2025-02-11 00:14:22
398,Ожидается ответ пользователя,dnoosan,2025-02-11 09:27:14
398,На согласовании,aplyukhina,2025-02-11 19:02:03
398,На согласовании,aplyukhina,2025-02-12 02:58:27
398,Отменен,aplyukhina,2025-02-12 16:04:12
399,Ожидает обработки,alesushkov,2024-12-12 19:43:08
399,В работе,asayfuddinov,2024-12-13 06:16:33
399,В работе,alesushkov,2024-12-13 13:00:48
399,В работе,alesushkov,2024-12-14 00:11:31
399,На согласовании,alesushkov,2024-12-14 08:30:56
399,Ожидается ответ пользователя,aplyukhina,2024-12-14 13:39:45
399,Отменен,alesushkov,2024-12-15 00:39:18
400,Ожидает обработки,alesushkov,2024-12-13 14:42:09
400,В работе,alesushkov,2024-12-13 17:48:45
400,На согласовании,agliskov,2024-12-14 02:29:26
400,Выполнено,alesushkov,2024-12-14 09:10:34
401,Ожидает обработки,msharova,2025-02-13 09:41:51
401,В работе,nikiforovaana,2025-02-13 19:23:07
401,На согласовании,msharova,2025-02-14 01:13:12
401,Ожидается ответ пользователя,msharova,2025-02-14 03:51:19
401,В разработке,nikiforovaana,2025-02-14 12:15:15
401,Отменен,msharova,2025-02-14 19:53:12
402,Ожидает обработки,nikiforovaana,2024-12-24 15:01:18
402,В работе,nikiforovaana,2024-12-24 21:07:19
402,Ожидается ответ пользователя,nikiforovaana,2024-12-25 06:05:11
402,Отменен,nikiforovaana,2024-12-25 12:33:19
403,Ожидает обработки,agliskov,2024-10-13 05:46:03
403,В работе,agliskov,2024-10-13 11:44:35
403,В работе,agliskov,2024-10-13 15:50:34
403,На согласовании,agliskov,2024-10-13 22:45:47
403,Ожидается ответ пользователя,dnoosan,2024-10-14 02:49:48
403,Ожидается ответ пользователя,agliskov,2024-10-14 07:09:34
403,Выполнено,agliskov,2024-10-14 12:27:43
404,Ожидает обработки,alesushkov,2025-02-27 06:11:30
404,В работе,alesushkov,2025-02-27 06:52:34
404,На согласовании,alesushkov,2025-02-27 07:35:27
404,В работе,agliskov,2025-02-27 07:57:39
404,В разработке,agliskov,2025-02-27 08:31:20
404,Отменен,rkarvenov,2025-02-27 08:54:44
405,Ожидает обработки,alesushkov,2025-02-28 11:00:50
405,В работе,alesushkov,2025-02-28 14:06:12
405,В работе,alesushkov,2025-02-28 16:38:49
405,В разработке,aplyukhina,2025-02-28 22:39:46
405,Выполнено,alesushkov,2025-03-01 00:59:33
406,Ожидает обработки,mburuhin,2024-11-05 00:40:24
406,В работе,mburuhin,2024-11-05 02:39:14
406,В разработке,agliskov,2024-11-05 07:24:31
406,Выполнено,mburuhin,2024-11-05 09:51:18
407,Ожидает обработки,ymosyagina,2025-01-02 10:42:54
407,В работе,rkarvenov,2025-01-02 13:01:26
407,На согласовании,ymosyagina,2025-01-02 21:00:33
407,Выполнено,ymosyagina,2025-01-02 23:11:31
407,В работе,ymosyagina,2025-01-03 07:07:15
407,Ожидается ответ пользователя,ymosyagina,2025-01-03 10:21:04
407,В работе,ymosyagina,2025-01-03 12:37:48
407,Отменен,dnoosan,2025-01-03 21:11:08
408,Ожидает обработки,rkarvenov,2025-01-10 19:07:15
408,В работе,rkarvenov,2025-01-11 05:29:07
408,На согласовании,dnoosan,2025-01-11 13:10:43
408,Ожидается ответ пользователя,rkarvenov,2025-01-12 00:09:00
408,В работе,nikiforovaana,2025-01-12 13:30:51
408,Ожидается ответ пользователя,rkarvenov,2025-01-12 17:54:20
408,Отменен,agliskov,2025-01-13 05:35:41
409,Ожидает обработки,aplyukhina,2025-02-16 09:34:30
409,В работе,aplyukhina,2025-02-16 10:45:45
409,Ожидается ответ пользователя,aplyukhina,2025-02-16 11:23:10
409,В работе,aplyukhina,2025-02-16 12:27:47
409,Ожидается ответ пользователя,alesushkov,2025-02-16 13:27:50
409,В работе,msharova,2025-02-16 14:10:51
409,Отменен,aplyukhina,2025-02-16 15:16:40
410,Ожидает обработки,msharova,2024-10-19 07:16:35
410,В работе,msharova,2024-10-19 09:34:51
410,Ожидается ответ пользователя,msharova,2024-10-19 11:21:19
410,В разработке,msharova,2024-10-19 16:18:55
410,Отменен,agliskov,2024-10-19 21:22:02
411,Ожидает обработки,msharova,2025-01-03 03:00:40
411,В работе,msharova,2025-01-03 11:32:14
411,На согласовании,msharova,2025-01-03 23:31:44
411,Ожидается ответ пользователя,msharova,2025-01-04 03:57:07
411,Отменен,msharova,2025-01-04 10:09:26
412,Ожидает обработки,mburuhin,2025-02-11 09:00:10
412,В работе,mburuhin,2025-02-11 19:03:12
412,Ожидается ответ пользователя,mburuhin,2025-02-12 00:55:09
412,Ожидается ответ пользователя,mburuhin,2025-02-12 13:38:00
412,Выполнено,mburuhin,2025-02-12 22:21:18
413,Ожидает обработки,alesushkov,2025-01-21 19:34:21
413,В работе,alesushkov,2025-01-22 08:48:51
413,В разработке,alesushkov,2025-01-22 21:12:56
413,В разработке,alesushkov,2025-01-23 11:31:57
413,Отменен,alesushkov,2025-01-23 20:15:55
414,Ожидает обработки,aplyukhina,2024-12-10 17:09:14
414,В работе,aplyukhina,2024-12-10 21:53:43
414,Ожидается ответ пользователя,nikiforovaana,2024-12-11 04:09:14
414,В разработке,aplyukhina,2024-12-11 12:50:21
414,Выполнено,aplyukhina,2024-12-11 17:11:58
415,Ожидает обработки,msharova,2025-02-07 03:08:49
415,В работе,mburuhin,2025-02-07 06:06:31
415,В разработке,nikiforovaana,2025-02-07 08:03:52
415,В разработке,msharova,2025-02-07 11:13:41
415,В работе,msharova,2025-02-07 14:29:38
415,В разработке,msharova,2025-02-07 17:16:30
415,Выполнено,msharova,2025-02-07 20:02:27
416,Ожидает обработки,agliskov,2024-11-14 04:03:47
416,В работе,agliskov,2024-11-14 08:10:31
416,На согласовании,agliskov,2024-11-14 10:34:36
416,В работе,ymosyagina,2024-11-14 13:06:45
416,Ожидается ответ пользователя,agliskov,2024-11-14 15:57:53
416,Отменен,agliskov,2024-11-14 17:52:28
417,Ожидает обработки,asayfuddinov,2024-11-02 02:42:15
417,В работе,asayfuddinov,2024-11-02 08:56:08
417,Ожидается ответ пользователя,asayfuddinov,2024-11-02 20:01:29
417,На согласовании,alesushkov,2024-11-03 04:12:52
417,Выполнено,asayfuddinov,2024-11-03 10:39:19
418,Ожидает обработки,ymosyagina,2025-02-20 02:17:37
418,В работе,ymosyagina,2025-02-20 10:40:10
418,Ожидается ответ пользователя,ymosyagina,2025-02-20 14:20:05
418,Отменен,dnoosan,2025-02-20 17:00:33
419,Ожидает обработки,ymosyagina,2024-12-25 19:29:06
419,В работе,ymosyagina,2024-12-25 22:08:24
419,В работе,ymosyagina,2024-12-26 01:47:31
419,На согласовании,ymosyagina,2024-12-26 04:10:37
419,Ожидается ответ пользователя,ymosyagina,2024-12-26 07:37:01
419,Отменен,ymosyagina,2024-12-26 10:34:48
420,Ожидает обработки,agliskov,2024-10-19 06:45:06
420,В работе,agliskov,2024-10-19 08:12:56
420,В разработке,agliskov,2024-10-19 09:55:22
420,В разработке,agliskov,2024-10-19 11:39:16
420,В работе,agliskov,2024-10-19 12:19:22
420,В работе,agliskov,2024-10-19 12:49:24
420,Отменен,ymosyagina,2024-10-19 13:50:49
420,В работе,agliskov,2024-10-19 14:44:21
420,Ожидается ответ пользователя,aplyukhina,2024-10-19 15:26:44
420,На согласовании,asayfuddinov,2024-10-19 16:37:24
420,Выполнено,agliskov,2024-10-19 17:31:57
421,Ожидает обработки,agliskov,2025-02-14 08:37:43
421,В работе,agliskov,2025-02-14 13:16:40
421,На согласовании,agliskov,2025-02-14 19:20:14
421,Отменен,mburuhin,2025-02-14 23:05:54
422,Ожидает обработки,mburuhin,2024-10-01 22:07:35
422,В работе,dnoosan,2024-10-02 04:51:02
422,На согласовании,ymosyagina,2024-10-02 10:28:31
422,Ожидается ответ пользователя,mburuhin,2024-10-02 15:53:13
422,На согласовании,mburuhin,2024-10-02 20:58:15
422,Отменен,ymosyagina,2024-10-03 02:34:34
423,Ожидает обработки,nikiforovaana,2024-10-20 10:47:07
423,В работе,nikiforovaana,2024-10-20 22:34:25
423,В разработке,nikiforovaana,2024-10-21 10:35:08
423,Отменен,mburuhin,2024-10-21 15:30:17
424,Ожидает обработки,nikiforovaana,2024-11-04 19:30:20
424,В работе,nikiforovaana,2024-11-04 21:28:46
424,Ожидается ответ пользователя,nikiforovaana,2024-11-04 22:38:05
424,В работе,nikiforovaana,2024-11-05 00:46:21
424,Ожидается ответ пользователя,ymosyagina,2024-11-05 04:40:53
424,Выполнено,nikiforovaana,2024-11-05 08:15:52
425,Ожидает обработки,dnoosan,2024-11-11 09:37:18
425,В работе,dnoosan,2024-11-11 17:30:23
425,Ожидается ответ пользователя,dnoosan,2024-11-11 22:35:32
425,Ожидается ответ пользователя,dnoosan,2024-11-12 04:37:44
425,В разработке,dnoosan,2024-11-12 08:50:45
425,Отменен,dnoosan,2024-11-12 18:55:13
425,В работе,dnoosan,2024-11-13 00:58:16
425,В работе,dnoosan,2024-11-13 06:40:59
425,Ожидается ответ пользователя,dnoosan,2024-11-13 16:13:38
425,Отменен,aplyukhina,2024-11-13 21:01:09
426,Ожидает обработки,dnoosan,2025-01-29 04:32:59
426,В работе,mburuhin,2025-01-29 09:12:11
426,В работе,dnoosan,2025-01-29 16:02:10
426,Ожидается ответ пользователя,dnoosan,2025-01-30 01:32:00
426,В разработке,dnoosan,2025-01-30 11:19:17
426,Выполнено,agliskov,2025-01-30 16:16:50
427,Ожидает обработки,nikiforovaana,2025-01-03 10:19:38
427,В работе,nikiforovaana,2025-01-03 15:57:29
427,В разработке,rkarvenov,2025-01-04 00:33:35
427,В разработке,msharova,2025-01-04 09:42:09
427,В работе,nikiforovaana,2025-01-04 15:57:01
427,Отменен,alesushkov,2025-01-04 23:39:34
428,Ожидает обработки,nikiforovaana,2024-12-05 09:42:46
428,В работе,nikiforovaana,2024-12-05 21:01:48
428,На согласовании,nikiforovaana,2024-12-06 02:19:43
428,В разработке,mburuhin,2024-12-06 06:33:08
428,Выполнено,nikiforovaana,2024-12-06 15:42:58
429,Ожидает обработки,rkarvenov,2024-10-04 06:02:42
429,В работе,msharova,2024-10-04 11:49:48
429,Ожидается ответ пользователя,rkarvenov,2024-10-04 14:32:41
429,Ожидается ответ пользователя,agliskov,2024-10-04 17:28:56
429,Ожидается ответ пользователя,rkarvenov,2024-10-04 23:18:16
429,Выполнено,rkarvenov,2024-10-05 02:04:14
430,Ожидает обработки,ymosyagina,2025-02-24 06:35:00
430,В работе,ymosyagina,2025-02-24 08:04:08
430,В работе,ymosyagina,2025-02-24 08:29:55
430,В работе,ymosyagina,2025-02-24 09:18:49
430,Выполнено,ymosyagina,2025-02-24 10:58:01
431,Ожидает обработки,ymosyagina,2025-02-02 03:45:12
431,В работе,alesushkov,2025-02-02 08:14:23
431,В разработке,ymosyagina,2025-02-02 16:37:59
431,В разработке,asayfuddinov,2025-02-02 20:31:54
431,На согласовании,ymosyagina,2025-02-03 05:15:49
431,В работе,ymosyagina,2025-02-03 10:20:48
431,Выполнено,ymosyagina,2025-02-03 16:29:07
432,Ожидает обработки,asayfuddinov,2024-11-25 00:20:56
432,В работе,asayfuddinov,2024-11-25 06:41:42
432,Ожидается ответ пользователя,mburuhin,2024-11-25 14:12:21
432,В разработке,asayfuddinov,2024-11-25 17:16:27
432,Отменен,asayfuddinov,2024-11-25 21:44:57
433,Ожидает обработки,aplyukhina,2025-02-28 09:06:53
433,В работе,ymosyagina,2025-02-28 12:43:22
433,На согласовании,agliskov,2025-02-28 16:03:30
433,Выполнено,aplyukhina,2025-02-28 21:09:45
434,Ожидает обработки,mburuhin,2024-10-26 18:40:37
434,В работе,alesushkov,2024-10-26 22:26:47
434,В разработке,mburuhin,2024-10-27 03:06:12
434,Выполнено,nikiforovaana,2024-10-27 07:00:11
435,Ожидает обработки,aplyukhina,2024-11-19 20:17:30
435,В работе,rkarvenov,2024-11-20 03:58:55
435,На согласовании,rkarvenov,2024-11-20 08:13:43
435,В работе,aplyukhina,2024-11-20 13:30:23
435,На согласовании,aplyukhina,2024-11-20 18:19:57
435,Отменен,dnoosan,2024-11-21 01:50:26
436,Ожидает обработки,rkarvenov,2024-11-17 22:06:12
436,В работе,rkarvenov,2024-11-18 06:36:54
436,Ожидается ответ пользователя,rkarvenov,2024-11-18 15:09:41
436,На согласовании,ymosyagina,2024-11-18 18:02:40
436,На согласовании,dnoosan,2024-11-19 01:45:40
436,В разработке,rkarvenov,2024-11-19 04:49:07
