,ticket_id,ticket_name,created_date,resolved_date,first_status,last_status,first_assignee,last_assignee,priority,tag,sla_hours
714,715,SD-911_6000715,2025-01-18 16:49:43,2025-01-18 17:49:43,Ожидает обработки,В работу,msharova,msharova,P4,oe_kiz,168
715,716,SD-911_6000716,2024-11-05 18:21:33,2024-11-05 23:21:33,Ожидает обработки,В работу,dnoosan,dnoosan,P3,oe_cargo,72
716,717,SD-911_6000717,2025-01-02 20:21:20,2025-01-11 10:21:20,Ожидает обработки,В работу,msharova,msharova,P4,oe_returns,168
717,718,SD-911_6000718,2024-10-21 18:41:45,2024-10-22 04:41:45,Ожидает обработки,В работу,ymosyagina,ymosyagina,P4,oe_posting_pushing,168
718,719,SD-911_6000719,2025-01-25 13:13:12,2025-01-25 14:13:12,Ожидает обработки,В работу,alesushkov,alesushkov,P2,oe_posting_pushing,24
719,720,SD-911_6000720,2025-01-17 18:34:43,2025-01-18 01:34:43,Ожидает обработки,В работу,ymosyagina,rkarvenov,P3,oe_posting_pushing,72
720,721,SD-911_6000721,2025-01-15 18:48:20,2025-01-15 20:48:20,Ожидает обработки,В работу,mburuhin,asayfuddinov,P3,oe_returns,72
721,722,SD-911_6000722,2024-12-06 22:54:51,2024-12-09 07:54:51,Ожидает обработки,В работу,asayfuddinov,aplyukhina,P2,oe_cargo,24
722,723,SD-911_6000723,2024-10-15 11:38:20,2024-10-16 01:38:20,Ожидает обработки,В работу,agliskov,agliskov,P5,oe_notcorrect,720
723,724,SD-911_6000724,2025-01-25 07:09:47,2025-01-25 08:09:47,Ожидает обработки,В работу,dnoosan,dnoosan,P2,oe_rsp,24
724,725,SD-911_6000725,2024-11-03 07:11:04,2024-11-06 16:11:04,Ожидает обработки,Отменен,alesushkov,alesushkov,P3,oe_notcorrect,72
725,726,SD-911_6000726,2024-12-01 13:15:17,2024-12-01 21:15:17,Ожидает обработки,Отменен,asayfuddinov,asayfuddinov,P4,oe_datafix,168
726,727,SD-911_6000727,2025-01-19 21:10:28,2025-01-20 01:10:28,Ожидает обработки,В работу,aplyukhina,aplyukhina,P2,oe_posting_problem,24
727,728,SD-911_6000728,2024-10-15 06:42:31,2024-10-15 10:42:31,Ожидает обработки,В работу,aplyukhina,ymosyagina,P2,oe_kiz,24
728,729,SD-911_6000729,2025-01-22 05:01:38,2025-01-29 15:01:38,Ожидает обработки,В работу,ymosyagina,ymosyagina,P4,oe_consig,168
729,730,SD-911_6000730,2024-12-26 06:14:10,2024-12-26 11:14:10,Ожидает обработки,В работу,aplyukhina,aplyukhina,P3,oe_synk,72
730,731,SD-911_6000731,2024-12-21 04:51:08,2024-12-21 10:51:08,Ожидает обработки,В работу,mburuhin,mburuhin,P3,oe_kiz,72
731,732,SD-911_6000732,2024-10-18 09:34:05,2024-10-18 10:34:05,Ожидает обработки,В работу,agliskov,agliskov,P4,oe_notcorrect,168
732,733,SD-911_6000733,2024-11-28 15:45:16,2024-12-03 07:45:16,Ожидает обработки,В работу,msharova,aplyukhina,P3,oe_inventory,72
733,734,SD-911_6000734,2025-01-25 13:27:25,2025-01-25 22:27:25,Ожидает обработки,В работу,rkarvenov,rkarvenov,P4,oe_posting_problem,168
734,735,SD-911_6000735,2025-01-05 19:36:23,2025-01-05 22:36:23,Ожидает обработки,В работу,asayfuddinov,agliskov,P3,oe_inventory,72
735,736,SD-911_6000736,2025-01-06 03:10:05,2025-01-14 18:10:05,Ожидает обработки,В работу,mburuhin,mburuhin,P4,oe_rsp,168
736,737,SD-911_6000737,2024-12-30 09:57:35,2024-12-31 17:57:35,Ожидает обработки,В работу,aplyukhina,ymosyagina,P1,oe_inventory,2
737,738,SD-911_6000738,2024-11-24 19:09:32,2024-11-25 00:09:32,Ожидает обработки,Отменен,msharova,msharova,P5,oe_pldcs,720
738,739,SD-911_6000739,2024-11-16 13:33:47,2024-11-18 09:33:47,Ожидает обработки,В работу,rkarvenov,rkarvenov,P3,oe_datafix,72
739,740,SD-911_6000740,2024-10-15 02:25:23,2024-10-15 06:25:23,Ожидает обработки,В работу,msharova,msharova,P4,oe_datafix,168
740,741,SD-911_6000741,2024-10-23 01:09:41,2024-10-23 05:09:41,Ожидает обработки,В работу,mburuhin,nikiforovaana,P5,oe_rsp,720
741,742,SD-911_6000742,2024-12-06 13:39:41,2024-12-09 10:39:41,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P2,oe_inventory,24
742,743,SD-911_6000743,2024-11-18 06:52:16,2024-11-18 12:52:16,Ожидает обработки,В работу,mburuhin,dnoosan,P3,oe_notcorrect,72
743,744,SD-911_6000744,2024-11-26 11:59:34,2024-11-26 19:59:34,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P4,oe_notcorrect,168
744,745,SD-911_6000745,2025-01-27 22:53:30,2025-01-28 00:53:30,Ожидает обработки,В работу,rkarvenov,rkarvenov,P3,oe_consig_asgard,72
745,746,SD-911_6000746,2024-10-13 17:29:45,2024-10-13 18:29:45,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P2,oe_move_fresh_to_wms,24
746,747,SD-911_6000747,2024-10-05 09:00:00,2024-10-05 14:00:00,Ожидает обработки,В работу,rkarvenov,mburuhin,P4,oe_cargo,168
747,748,SD-911_6000748,2024-12-08 07:08:58,2024-12-08 11:08:58,Ожидает обработки,В работу,asayfuddinov,nikiforovaana,P4,oe_synk,168
748,749,SD-911_6000749,2024-12-13 19:22:22,2024-12-14 00:22:22,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P3,oe_posting_problem,72
749,750,SD-911_6000750,2024-10-02 05:59:30,2024-10-02 08:59:30,Ожидает обработки,В работу,rkarvenov,rkarvenov,P2,oe_kiz,24
750,751,SD-911_6000751,2025-01-16 06:06:32,2025-01-16 12:06:32,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P4,oe_cargo,168
751,752,SD-911_6000752,2025-01-26 08:34:14,2025-01-26 13:34:14,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P4,oe_notcorrect,168
752,753,SD-911_6000753,2024-12-07 11:40:40,2024-12-16 03:40:40,Ожидает обработки,В работу,alesushkov,alesushkov,P4,oe_returns,168
753,754,SD-911_6000754,2024-12-15 23:48:17,2024-12-16 09:48:17,Ожидает обработки,В работу,agliskov,agliskov,P4,oe_posting_problem,168
754,755,SD-911_6000755,2024-10-29 05:33:35,2024-10-29 11:33:35,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P3,oe_inventory,72
755,756,SD-911_6000756,2024-11-27 10:45:12,2024-11-27 14:45:12,Ожидает обработки,В работу,rkarvenov,rkarvenov,P3,oe_synk,72
756,757,SD-911_6000757,2024-11-30 08:03:08,2024-11-30 20:03:08,Ожидает обработки,В работу,agliskov,agliskov,P4,oe_notcorrect,168
757,758,SD-911_6000758,2025-01-13 21:21:19,2025-01-13 22:21:19,Ожидает обработки,В работу,nikiforovaana,alesushkov,P3,oe_datafix,72
758,759,SD-911_6000759,2024-10-22 20:16:27,2024-10-31 10:16:27,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P4,oe_consig,168
759,760,SD-911_6000760,2024-12-15 18:28:05,2024-12-15 23:28:05,Ожидает обработки,В работу,msharova,msharova,P3,oe_inventory,72
760,761,SD-911_6000761,2024-11-24 03:27:43,2024-11-24 10:27:43,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P4,oe_rsp,168
761,762,SD-911_6000762,2025-01-09 09:12:18,2025-01-11 07:12:18,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P2,oe_synk,24
762,763,SD-911_6000763,2024-12-06 00:36:31,2024-12-07 21:36:31,Ожидает обработки,В работу,alesushkov,mburuhin,P4,oe_posting_problem,168
763,764,SD-911_6000764,2025-01-25 18:12:44,2025-01-30 08:12:44,Ожидает обработки,Выполнено,alesushkov,msharova,P3,oe_rsp,72
764,765,SD-911_6000765,2024-10-17 08:47:12,2024-10-17 15:47:12,Ожидает обработки,В работу,rkarvenov,rkarvenov,P3,oe_datafix,72
765,766,SD-911_6000766,2024-11-29 14:28:15,2024-11-30 08:28:15,Ожидает обработки,В работу,ymosyagina,ymosyagina,P2,oe_kiz,24
766,767,SD-911_6000767,2024-12-14 11:18:39,2024-12-14 16:18:39,Ожидает обработки,В работу,rkarvenov,mburuhin,P3,oe_datafix,72
767,768,SD-911_6000768,2024-11-02 15:07:15,2024-11-03 00:07:15,Ожидает обработки,В работу,agliskov,agliskov,P5,oe_posting_pushing,720
768,769,SD-911_6000769,2024-10-19 09:36:13,2024-10-19 14:36:13,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P4,oe_rsp,168
769,770,SD-911_6000770,2024-12-04 18:56:05,2024-12-04 22:56:05,Ожидает обработки,В работу,mburuhin,mburuhin,P2,oe_cargo,24
770,771,SD-911_6000771,2024-12-04 01:48:44,2024-12-09 08:48:44,Ожидает обработки,Отменен,mburuhin,msharova,P3,oe_posting_pushing,72
771,772,SD-911_6000772,2024-12-28 18:43:44,2024-12-28 23:43:44,Ожидает обработки,В работу,asayfuddinov,dnoosan,P4,oe_posting_problem,168
772,773,SD-911_6000773,2024-12-30 13:31:38,2024-12-30 20:31:38,Ожидает обработки,В работу,alesushkov,msharova,P3,oe_rsp,72
773,774,SD-911_6000774,2024-12-20 05:21:17,2024-12-20 08:21:17,Ожидает обработки,В работу,mburuhin,mburuhin,P3,oe_synk,72
774,775,SD-911_6000775,2024-11-26 12:52:15,2024-11-30 21:52:15,Ожидает обработки,Отменен,alesushkov,alesushkov,P3,oe_cargo,72
775,776,SD-911_6000776,2024-11-28 06:41:58,2024-11-28 14:41:58,Ожидает обработки,В работу,aplyukhina,alesushkov,P3,oe_posting_problem,72
776,777,SD-911_6000777,2024-12-10 07:09:08,2024-12-13 02:09:08,Ожидает обработки,Выполнено,nikiforovaana,rkarvenov,P4,oe_posting_problem,168
777,778,SD-911_6000778,2024-10-14 20:41:52,2024-10-14 22:41:52,Ожидает обработки,В работу,agliskov,rkarvenov,P3,oe_notcorrect,72
778,779,SD-911_6000779,2025-01-29 11:40:21,2025-01-29 12:40:21,Ожидает обработки,В работу,rkarvenov,rkarvenov,P2,oe_synk,24
779,780,SD-911_6000780,2024-12-17 05:51:36,2024-12-17 08:51:36,Ожидает обработки,В работу,mburuhin,nikiforovaana,P2,oe_returns,24
780,781,SD-911_6000781,2024-11-26 04:10:03,2024-11-26 11:10:03,Ожидает обработки,В работу,alesushkov,alesushkov,P5,oe_consig,720
781,782,SD-911_6000782,2024-10-12 15:40:36,2024-10-12 18:40:36,Ожидает обработки,В работу,alesushkov,alesushkov,P2,oe_posting_problem,24
782,783,SD-911_6000783,2024-11-19 21:37:49,2024-11-20 04:37:49,Ожидает обработки,В работу,nikiforovaana,asayfuddinov,P3,oe_returns,72
783,784,SD-911_6000784,2024-10-09 10:17:32,2024-10-09 12:17:32,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P4,oe_cargo,168
784,785,SD-911_6000785,2024-12-14 12:14:03,2024-12-22 15:14:03,Ожидает обработки,В работу,rkarvenov,agliskov,P4,oe_synk,168
785,786,SD-911_6000786,2024-12-31 09:23:20,2025-01-08 05:23:20,Ожидает обработки,В работу,agliskov,agliskov,P4,oe_kiz,168
786,787,SD-911_6000787,2024-10-11 03:03:58,2024-10-11 09:03:58,Ожидает обработки,В работу,aplyukhina,agliskov,P3,oe_returns,72
787,788,SD-911_6000788,2024-10-05 06:46:51,2024-10-05 13:46:51,Ожидает обработки,В работу,asayfuddinov,aplyukhina,P3,oe_rsp,72
788,789,SD-911_6000789,2025-01-05 03:01:17,2025-01-05 08:01:17,Ожидает обработки,Отменен,dnoosan,dnoosan,P3,oe_inventory,72
789,790,SD-911_6000790,2024-12-14 16:55:32,2024-12-14 18:55:32,Ожидает обработки,В работу,alesushkov,agliskov,P3,oe_returns,72
790,791,SD-911_6000791,2025-01-15 17:59:35,2025-01-15 19:59:35,Ожидает обработки,В работу,dnoosan,dnoosan,P3,oe_inventory,72
791,792,SD-911_6000792,2024-11-12 19:01:00,2024-11-16 12:01:00,Ожидает обработки,В работу,agliskov,agliskov,P3,oe_posting_problem,72
792,793,SD-911_6000793,2024-10-16 03:48:33,2024-10-16 05:48:33,Ожидает обработки,Отменен,msharova,msharova,P2,oe_move_fresh_to_wms,24
793,794,SD-911_6000794,2024-11-01 10:45:23,2024-12-02 13:45:23,Ожидает обработки,В работу,dnoosan,dnoosan,P5,oe_notcorrect,720
794,795,SD-911_6000795,2024-10-29 23:53:06,2024-10-30 01:53:06,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P2,oe_rsp,24
795,796,SD-911_6000796,2024-10-15 05:02:27,2024-10-15 10:02:27,Ожидает обработки,В работу,msharova,msharova,P5,oe_posting_problem,720
796,797,SD-911_6000797,2024-12-14 06:36:01,2024-12-14 09:36:01,Ожидает обработки,В работу,mburuhin,mburuhin,P2,oe_move_fresh_to_wms,24
797,798,SD-911_6000798,2024-10-15 19:30:57,2024-10-16 00:30:57,Ожидает обработки,В работу,aplyukhina,ymosyagina,P3,oe_posting_problem,72
798,799,SD-911_6000799,2024-10-25 18:47:29,2024-10-27 03:47:29,Ожидает обработки,В работу,agliskov,msharova,P1,oe_inventory,2
799,800,SD-911_6000800,2024-10-20 04:44:00,2024-10-20 11:44:00,Ожидает обработки,Отменен,agliskov,agliskov,P3,oe_cargo,72
800,801,SD-911_6000801,2025-01-18 20:17:08,2025-01-19 04:17:08,Ожидает обработки,В работу,rkarvenov,asayfuddinov,P3,oe_posting_pushing,72
801,802,SD-911_6000802,2025-01-22 19:42:00,2025-01-26 22:42:00,Ожидает обработки,В работу,rkarvenov,rkarvenov,P4,oe_notcorrect,168
802,803,SD-911_6000803,2024-10-07 01:24:40,2024-10-07 05:24:40,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P3,oe_notcorrect,72
803,804,SD-911_6000804,2024-11-06 14:09:30,2024-11-06 17:09:30,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P3,oe_consig_asgard,72
804,805,SD-911_6000805,2024-11-06 07:10:32,2024-11-06 11:10:32,Ожидает обработки,В работу,nikiforovaana,dnoosan,P3,oe_move_fresh_to_fresh,72
805,806,SD-911_6000806,2025-01-19 10:20:21,2025-01-20 01:20:21,Ожидает обработки,В работу,ymosyagina,dnoosan,P5,oe_datafix,720
806,807,SD-911_6000807,2024-11-10 12:02:16,2024-11-10 16:02:16,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,oe_cargo,72
807,808,SD-911_6000808,2024-12-16 00:40:03,2024-12-16 02:40:03,Ожидает обработки,В работу,agliskov,agliskov,P1,oe_posting_problem,2
808,809,SD-911_6000809,2024-10-15 01:15:53,2024-10-18 17:15:53,Ожидает обработки,Выполнено,msharova,msharova,P3,oe_posting_problem,72
809,810,SD-911_6000810,2024-11-25 09:53:27,2024-12-02 11:53:27,Ожидает обработки,В работу,agliskov,rkarvenov,P4,oe_datafix,168
810,811,SD-911_6000811,2024-10-09 02:32:17,2024-10-17 08:32:17,Ожидает обработки,В работу,alesushkov,alesushkov,P4,oe_pldcs,168
811,812,SD-911_6000812,2024-10-11 12:57:41,2024-10-14 15:57:41,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P3,oe_notcorrect,72
812,813,SD-911_6000813,2024-12-24 05:30:07,2024-12-24 12:30:07,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,oe_posting_problem,72
813,814,SD-911_6000814,2025-01-27 08:49:12,2025-01-27 16:49:12,Ожидает обработки,В работу,aplyukhina,msharova,P3,oe_datafix,72
814,815,SD-911_6000815,2025-01-23 06:24:48,2025-01-23 09:24:48,Ожидает обработки,В работу,rkarvenov,rkarvenov,P4,oe_cargo,168
815,816,SD-911_6000816,2024-10-18 00:44:36,2024-10-18 07:44:36,Ожидает обработки,В работу,aplyukhina,aplyukhina,P5,oe_notcorrect,720
816,817,SD-911_6000817,2024-12-28 01:09:22,2024-12-28 10:09:22,Ожидает обработки,В работу,dnoosan,dnoosan,P4,oe_datafix,168
817,818,SD-911_6000818,2024-12-19 22:41:44,2024-12-20 14:41:44,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P5,oe_inventory,720
818,819,SD-911_6000819,2024-12-17 23:13:43,2024-12-19 21:13:43,Ожидает обработки,В работу,dnoosan,aplyukhina,P1,oe_cargo,2
819,820,SD-911_6000820,2024-11-24 01:23:24,2024-11-24 04:23:24,Ожидает обработки,В работу,nikiforovaana,dnoosan,P2,oe_notcorrect,24
820,821,SD-911_6000821,2024-12-19 10:10:08,2024-12-20 02:10:08,Ожидает обработки,В работу,aplyukhina,rkarvenov,P1,oe_consig,2
821,822,SD-911_6000822,2024-11-19 05:07:18,2024-11-19 18:07:18,Ожидает обработки,В работу,asayfuddinov,nikiforovaana,P5,oe_consig,720
822,823,SD-911_6000823,2024-10-16 10:45:37,2024-10-16 16:45:37,Ожидает обработки,В работу,alesushkov,alesushkov,P3,oe_pldcs,72
823,824,SD-911_6000824,2024-11-10 14:44:38,2024-11-11 12:44:38,Ожидает обработки,В работу,msharova,agliskov,P1,oe_inventory,2
824,825,SD-911_6000825,2025-01-29 01:20:14,2025-01-29 03:20:14,Ожидает обработки,В работу,agliskov,msharova,P1,oe_returns,2
825,826,SD-911_6000826,2024-10-07 10:53:01,2024-10-07 20:53:01,Ожидает обработки,В работу,alesushkov,alesushkov,P4,oe_returns,168
826,827,SD-911_6000827,2024-10-11 05:43:12,2024-10-11 08:43:12,Ожидает обработки,В работу,mburuhin,mburuhin,P4,oe_consig,168
827,828,SD-911_6000828,2025-01-17 11:49:33,2025-01-23 05:49:33,Ожидает обработки,В работу,nikiforovaana,agliskov,P3,oe_kiz,72
828,829,SD-911_6000829,2024-12-17 21:16:13,2024-12-18 09:16:13,Ожидает обработки,В работу,agliskov,nikiforovaana,P5,oe_posting_problem,720
829,830,SD-911_6000830,2024-10-15 18:02:17,2024-10-24 11:02:17,Ожидает обработки,Отменен,ymosyagina,ymosyagina,P4,oe_posting_problem,168
830,831,SD-911_6000831,2024-12-06 14:25:45,2024-12-06 17:25:45,Ожидает обработки,В работу,alesushkov,alesushkov,P2,oe_posting_problem,24
831,832,SD-911_6000832,2024-12-11 15:22:03,2024-12-12 02:22:03,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P4,oe_returns,168
832,833,SD-911_6000833,2025-01-24 19:28:06,2025-01-24 22:28:06,Ожидает обработки,В работу,ymosyagina,ymosyagina,P2,oe_returns,24
833,834,SD-911_6000834,2024-12-12 06:25:45,2024-12-12 09:25:45,Ожидает обработки,В работу,dnoosan,rkarvenov,P2,oe_kiz,24
834,835,SD-911_6000835,2024-10-11 16:27:35,2024-10-12 06:27:35,Ожидает обработки,Отменен,nikiforovaana,nikiforovaana,P5,oe_notcorrect,720
835,836,SD-911_6000836,2024-11-02 20:27:48,2024-11-02 22:27:48,Ожидает обработки,В работу,alesushkov,alesushkov,P1,oe_posting_problem,2
836,837,SD-911_6000837,2025-01-27 05:55:23,2025-01-27 08:55:23,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P3,oe_consig,72
837,838,SD-911_6000838,2024-11-24 13:53:43,2024-11-24 15:53:43,Ожидает обработки,В работу,dnoosan,dnoosan,P3,oe_inventory,72
838,839,SD-911_6000839,2024-12-30 18:59:35,2024-12-30 21:59:35,Ожидает обработки,В работу,alesushkov,agliskov,P3,oe_cargo,72
839,840,SD-911_6000840,2024-11-26 05:29:24,2024-11-26 12:29:24,Ожидает обработки,В работу,agliskov,aplyukhina,P3,oe_inventory,72
840,841,SD-911_6000841,2025-01-10 06:12:56,2025-01-10 09:12:56,Ожидает обработки,В работу,msharova,ymosyagina,P2,oe_posting_problem,24
841,842,SD-911_6000842,2024-10-31 14:42:15,2024-10-31 18:42:15,Ожидает обработки,В работу,mburuhin,mburuhin,P5,oe_returns,720
842,843,SD-911_6000843,2024-10-23 00:00:31,2024-10-23 01:00:31,Ожидает обработки,Отменен,ymosyagina,ymosyagina,P1,oe_rsp,2
843,844,SD-911_6000844,2024-11-15 08:42:23,2024-11-15 13:42:23,Ожидает обработки,В работу,agliskov,agliskov,P3,oe_kiz,72
844,845,SD-911_6000845,2024-11-15 22:24:49,2024-11-16 00:24:49,Ожидает обработки,В работу,mburuhin,mburuhin,P3,oe_kiz,72
845,846,SD-911_6000846,2024-10-16 18:58:29,2024-10-17 03:58:29,Ожидает обработки,В работу,msharova,rkarvenov,P4,oe_consig,168
846,847,SD-911_6000847,2024-10-08 09:44:48,2024-10-08 11:44:48,Ожидает обработки,В работу,rkarvenov,alesushkov,P3,oe_consig,72
847,848,SD-911_6000848,2024-11-14 03:17:13,2024-11-14 05:17:13,Ожидает обработки,В работу,msharova,msharova,P3,oe_returns,72
848,849,SD-911_6000849,2025-01-25 20:53:18,2025-01-26 08:53:18,Ожидает обработки,В работу,nikiforovaana,mburuhin,P4,oe_notcorrect,168
849,850,SD-911_6000850,2024-12-25 17:40:33,2024-12-25 18:40:33,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P1,oe_incident_bo,2
850,851,SD-911_6000851,2024-12-02 23:44:09,2024-12-03 04:44:09,Ожидает обработки,В работу,alesushkov,asayfuddinov,P4,oe_synk,168
851,852,SD-911_6000852,2024-11-23 03:00:44,2024-11-23 04:00:44,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P1,oe_kiz,2
852,853,SD-911_6000853,2025-01-04 00:54:31,2025-01-12 14:54:31,Ожидает обработки,Выполнено,mburuhin,mburuhin,P4,oe_posting_pushing,168
853,854,SD-911_6000854,2025-01-29 09:26:58,2025-02-07 11:26:58,Ожидает обработки,В работу,nikiforovaana,asayfuddinov,P4,oe_synk,168
854,855,SD-911_6000855,2024-10-10 10:38:55,2024-10-15 02:38:55,Ожидает обработки,В работу,agliskov,agliskov,P3,oe_posting_pushing,72
855,856,SD-911_6000856,2024-12-25 03:26:32,2024-12-25 13:26:32,Ожидает обработки,В работу,agliskov,agliskov,P5,oe_cargo,720
856,857,SD-911_6000857,2024-12-07 06:50:57,2024-12-07 15:50:57,Ожидает обработки,В работу,ymosyagina,ymosyagina,P4,oe_kiz,168
857,858,SD-911_6000858,2024-12-23 15:36:51,2024-12-24 19:36:51,Ожидает обработки,В работу,dnoosan,dnoosan,P1,oe_posting_problem,2
858,859,SD-911_6000859,2025-01-29 21:36:42,2025-01-30 00:36:42,Ожидает обработки,Отменен,dnoosan,dnoosan,P4,oe_synk,168
859,860,SD-911_6000860,2024-11-06 10:52:51,2024-11-14 18:52:51,Ожидает обработки,В работу,agliskov,rkarvenov,P4,oe_posting_problem,168
860,861,SD-911_6000861,2024-11-10 07:01:37,2024-11-10 17:01:37,Ожидает обработки,В работу,aplyukhina,asayfuddinov,P4,oe_synk,168
861,862,SD-911_6000862,2024-12-07 05:15:34,2024-12-07 06:15:34,Ожидает обработки,В работу,aplyukhina,aplyukhina,P3,oe_posting_problem,72
862,863,SD-911_6000863,2025-01-14 09:40:08,2025-01-14 12:40:08,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P2,oe_notcorrect,24
863,864,SD-911_6000864,2024-10-02 18:35:10,2024-10-02 21:35:10,Ожидает обработки,В работу,msharova,msharova,P2,oe_cargo,24
864,865,SD-911_6000865,2024-11-23 18:03:48,2024-11-23 23:03:48,Ожидает обработки,В работу,nikiforovaana,ymosyagina,P4,oe_cargo,168
865,866,SD-911_6000866,2024-11-06 01:58:23,2024-11-06 10:58:23,Ожидает обработки,В работу,asayfuddinov,rkarvenov,P4,oe_incident_bo,168
866,867,SD-911_6000867,2024-10-22 18:35:07,2024-10-22 22:35:07,Ожидает обработки,В работу,aplyukhina,aplyukhina,P4,oe_returns,168
867,868,SD-911_6000868,2024-10-18 19:23:11,2024-10-19 02:23:11,Ожидает обработки,В работу,agliskov,agliskov,P4,,168
868,869,SD-911_6000869,2025-01-19 02:27:59,2025-01-19 04:27:59,Ожидает обработки,В работу,alesushkov,msharova,P3,oe_posting_pushing,72
869,870,SD-911_6000870,2024-11-10 21:43:25,2024-11-11 04:43:25,Ожидает обработки,В работу,aplyukhina,aplyukhina,P5,oe_rsp,720
870,871,SD-911_6000871,2024-10-21 17:56:37,2024-10-21 19:56:37,Ожидает обработки,В работу,agliskov,agliskov,P2,oe_consig,24
871,872,SD-911_6000872,2025-01-20 02:51:02,2025-01-27 01:51:02,Ожидает обработки,Выполнено,aplyukhina,nikiforovaana,P3,oe_posting_problem,72
872,873,SD-911_6000873,2025-01-15 21:54:20,2025-01-19 21:54:20,Ожидает обработки,Отменен,msharova,dnoosan,P2,oe_cargo,24
873,874,SD-911_6000874,2024-11-02 20:58:27,2024-11-03 03:58:27,Ожидает обработки,В работу,agliskov,agliskov,P3,oe_kiz,72
874,875,SD-911_6000875,2024-11-19 22:47:55,2024-11-19 23:47:55,Ожидает обработки,В работу,rkarvenov,rkarvenov,P1,oe_kiz,2
875,876,SD-911_6000876,2025-01-25 04:24:42,2025-01-25 10:24:42,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P3,oe_consig,72
876,877,SD-911_6000877,2024-10-03 16:18:57,2024-10-04 01:18:57,Ожидает обработки,В работу,aplyukhina,aplyukhina,P5,oe_pldcs,720
877,878,SD-911_6000878,2024-10-14 06:21:41,2024-10-14 16:21:41,Ожидает обработки,В работу,aplyukhina,aplyukhina,P4,oe_inventory,168
878,879,SD-911_6000879,2025-01-13 12:16:32,2025-01-13 16:16:32,Ожидает обработки,В работу,nikiforovaana,rkarvenov,P2,oe_datafix,24
879,880,SD-911_6000880,2024-10-26 14:57:55,2024-10-26 20:57:55,Ожидает обработки,В работу,agliskov,agliskov,P3,oe_datafix,72
880,881,SD-911_6000881,2024-10-03 16:19:55,2024-10-06 12:19:55,Ожидает обработки,В работу,rkarvenov,ymosyagina,P3,oe_posting_pushing,72
881,882,SD-911_6000882,2025-01-03 23:24:11,2025-01-06 14:24:11,Ожидает обработки,В работу,rkarvenov,rkarvenov,P2,oe_datafix,24
882,883,SD-911_6000883,2024-12-18 22:36:14,2024-12-23 18:36:14,Ожидает обработки,Выполнено,msharova,msharova,P5,oe_cargo,720
883,884,SD-911_6000884,2024-12-13 07:36:29,2024-12-13 09:36:29,Ожидает обработки,Отменен,nikiforovaana,nikiforovaana,P2,oe_datafix,24
884,885,SD-911_6000885,2024-11-01 02:29:13,2024-11-01 05:29:13,Ожидает обработки,В работу,agliskov,agliskov,P2,oe_returns,24
885,886,SD-911_6000886,2025-01-30 11:56:09,2025-01-30 12:56:09,Ожидает обработки,Отменен,asayfuddinov,asayfuddinov,P2,oe_returns,24
886,887,SD-911_6000887,2024-12-12 21:19:23,2024-12-18 10:19:23,Ожидает обработки,В работу,dnoosan,dnoosan,P3,oe_datafix,72
887,888,SD-911_6000888,2024-11-23 16:48:31,2024-11-23 19:48:31,Ожидает обработки,Отменен,mburuhin,mburuhin,P4,oe_kiz,168
888,889,SD-911_6000889,2025-01-06 22:22:38,2025-01-07 00:22:38,Ожидает обработки,В работу,msharova,nikiforovaana,P3,oe_notcorrect,72
889,890,SD-911_6000890,2024-10-29 08:39:06,2024-10-29 11:39:06,Ожидает обработки,В работу,alesushkov,alesushkov,P4,oe_returns,168
890,891,SD-911_6000891,2025-01-22 15:00:28,2025-01-22 19:00:28,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P2,oe_rsp,24
891,892,SD-911_6000892,2024-10-02 23:51:40,2024-10-03 02:51:40,Ожидает обработки,В работу,msharova,msharova,P3,oe_incident_bo,72
892,893,SD-911_6000893,2024-12-19 00:43:47,2024-12-19 02:43:47,Ожидает обработки,В работу,mburuhin,mburuhin,P2,oe_rsp,24
